;id;comments;category
1518;206;"Wow, Love your style. Will you be in LA Sunday? We have LA pool season opening party in association with fashion/swim week on the roof of a new hotel pool venue. It’s invite only so Direct message us so we can add you to the list before it’s full.
You rock :red_heart:️";0.0
1519;207;:smiling_face_with_heart-eyes:;1.0
1520;207;The best :red_heart:️:red_heart:️:red_heart:️;1.0
1521;207;This look :smiling_face_with_heart-eyes:;1.0
1522;207;hotel name pls ?:people_hugging:;1.0
1523;207;And we love it;0.0
1524;207;That salad and the flowers!:smiling_face_with_heart-eyes:;1.0
1525;207;:smiling_face_with_heart-eyes:;1.0
1526;207;Love it! :brown_heart:;1.0
1527;207;Hello;0.0
1528;207;When does this skirt launch i need it in my life:loudly_crying_face::loudly_crying_face::loudly_crying_face::face_with_hand_over_mouth:;0.0
1529;208;MAMMA;0.0
1530;208;Cute dress - where is the dress from? X;1.0
1531;208;Beautiful :red_heart:️;1.0
1532;208;@matildadjerf where is this dress from?? :red_heart:️;1.0
1533;208;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1534;209;@paceswest obsessed;1.0
1535;209;Herrlich :smiling_face_with_heart-eyes:;1.0
1536;209;@bibliyofilmood @lilysdiary3;0.0
1537;209;So pretty :smiling_face_with_heart-eyes:;1.0
1538;209;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes: dröm;1.0
1539;209;benim kafayı toplayacak ortam;0.0
1540;209;Looks amazing;0.0
1541;209;@celiapartido …..t acuerdas;0.0
1542;209;Dreamy:white_heart:;1.0
1543;210;:kiss_mark::kiss_mark::kiss_mark:;1.0
1544;210;:smiling_face_with_heart-eyes:;1.0
1545;210;aowwww the restaurants look so nice too 🫶:medium-light_skin_tone:;1.0
1546;210;"I see glory and blessings in you and you are destined for greatness directly from birth
I have an important message for you but I will need your honest permission to proceed because your ancestors have been trying to reach you by revealing some signs to you maybe through your dreams, or the repeated numbers that you normally see (222,4:44,1111,15:15) around your environment . I also see your throat and sacral energy blocked
So kindly reply me once you get this message with a picture of your right hand palm my dear if you want to know the message I have for you
Namaste
 :folded_hands: :dizzy:";0.0
1547;210;LOVE THE VIBES :smiling_face_with_heart-eyes:;1.0
1548;210;:smiling_face_with_heart-eyes:;1.0
1549;210;@wilma_nm @gazzasthlm;0.0
1550;211;Wow :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1551;211;So beautiful :smiling_face_with_heart-eyes:;1.0
1552;211;WOW;0.0
1553;211;:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1554;211;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1555;211;I love Antibes :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1556;211;What a vibe 🥹🫶:medium-light_skin_tone:;1.0
1557;211;Omg where is this? :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1558;211;@allison.as.usual is this Laguna beach;0.0
1559;212;The 2 bottega bags :red_heart:️;1.0
1560;212;Dreamy :purple_heart:;1.0
1561;212;Dream :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1562;212;Lovely :white_heart::cherry_blossom:;1.0
1563;212;:white_heart::white_heart:;1.0
1564;212;Love this look :smiling_face_with_heart-eyes:;1.0
1565;212;:red_heart:️;1.0
1566;212;favourite flowers :broken_heart::broken_heart:;1.0
1567;212;:red_heart:️:red_heart:️:red_heart:️;1.0
1568;212;In love :orange_heart::sun:️;1.0
1569;213;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1570;213;:red_heart:️;1.0
1571;213;So beautiful :white_heart::white_heart::white_heart:;1.0
1572;213;:wine_glass:;1.0
1573;213;Just love your style :fire:;1.0
1574;213;Check your DM please! :red_heart:️;0.0
1575;213;@matildadjerf I need these jeans;0.0
1576;214;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1577;214;Totally adorable :brown_heart:;1.0
1578;214;Absolutely cute :brown_heart:;1.0
1579;214;:loudly_crying_face::loudly_crying_face::loudly_crying_face: kobe....;0.0
1580;214;What are you eating? Strawberries and cream?;0.0
1581;214;🥹🥹;1.0
1582;214;doggggg :smiling_face_with_heart-eyes:;1.0
1583;215;unknown;0.0
1584;216;4 es muy buena foto;0.0
1585;216;:smiling_face_with_heart-eyes:;1.0
1586;216;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1587;216;Stunning :sparkles:;1.0
1588;216;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1589;216;unknown;0.0
1590;216;Gorgeous :black_heart::black_heart:;1.0
1591;216;wowowwww:smiling_face_with_heart-eyes:;1.0
1592;216;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1593;216;Adorable :brown_heart:;1.0
1594;217;:hibiscus:;1.0
1595;217;:France::France::France: @matildadjerf French Kiss :kiss_mark::kiss_mark::kiss_mark:;0.0
1596;217;Love you Matildaaaa;0.0
1597;217;Georgeus:red_heart:️:fire:;1.0
1598;217;Love U :beating_heart:;1.0
1599;217;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1600;217;:rose:;1.0
1601;217;:yellow_heart::yellow_heart::yellow_heart::yellow_heart: I know you’ll never see my messages but would love to send you my best vintage pieces!;0.0
1602;217;:cherry_blossom::cherry_blossom::cherry_blossom:;1.0
1603;217;:fire::fire::fire::fire:;1.0
1604;218;Cute!!;0.0
1605;218;Where is this shirt from! So cute :smiling_face_with_heart-eyes:;1.0
1606;218;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1607;218;I love the light in this elevator :smiling_face_with_heart-eyes::face_with_tears_of_joy:;1.0
1608;218;This shirt!:smiling_face_with_heart-eyes:;1.0
1609;218;A slay :black_heart:;1.0
1610;218;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1611;218;:fire::fire::fire:;1.0
1612;218;:red_heart:️:red_heart:️;1.0
1613;218;So simple yet so cool:smiling_face_with_heart-eyes:;1.0
1614;219;Hi what camera do you use?;0.0
1615;219;A dreammm;0.0
1616;219;I NEED that dress on the last pics!!;1.0
1617;219;:fire::fire::fire:;1.0
1618;219;Omggg I want the green set :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1619;219;Klänningen, perfektion 🥹 NÄR kommer denna?? :butterfly:;0.0
1620;219;Du är SÅ fin!!;0.0
1621;219;:clapping_hands:;1.0
1622;219;Where is the silk dress from :smiling_face_with_heart-eyes:;1.0
1623;219;These pics 🫶:medium-light_skin_tone:🫶:medium-light_skin_tone:🫶:medium-light_skin_tone::sparkles::sparkles:;1.0
1624;220;:red_heart:️:red_heart:️:red_heart:️;1.0
1625;220;I have to get me those shoes :smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::fire:;1.0
1626;220;Absolutely stunning jeans!!!!;0.0
1627;220;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1628;220;the shoes!!;0.0
1629;220;:brown_heart::brown_heart::brown_heart:;1.0
1630;220;these were ur inside shoes right???? hahahah;0.0
1631;220;shoes from???;0.0
1632;220;:smiling_face_with_heart-eyes::two_hearts:;1.0
1633;221;Sei stupenda tesoro;0.0
1634;221;Ove you onley u:red_heart:️:red_heart:️:fire::fire::fire:;1.0
1635;221;unknown;0.0
1636;221;Si ma.. dove sono i capezzoli ero venuta apposta;0.0
1637;221;@chiaraferragni I needed to use the eye drops, my eyes were sensitive to its beauty. In my house there are several flowers, but none of them can be compared to its beauty:smiling_face_with_heart-eyes::red_heart:;0.0
1638;222;where are the white pumps from?;0.0
1639;222;Whats your size in the tube dress? I’m literally 162cm your height and ordered the pink skirt in S a little big on me but xs would’ve been a little tight :smiling_face_with_tear: big fan of you :butterfly:;1.0
1640;222;@ayshalong_ this is your hair vibes girl;0.0
1641;222;:weary_face::smiling_face_with_heart-eyes:;1.0
1642;222;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1643;222;Uuuhhh sooo in love with all these pieces 🩷🪽:sparkles::cherry_blossom:;1.0
1644;222;:red_heart:️:smiling_face_with_heart-eyes:;1.0
1645;222;:red_heart:️;1.0
1646;222;BUSINESSS WOMANNNNNN!!!!!;0.0
1647;223;Pretty eyes chiara;0.0
1648;223;quel viso d'angelo splendente guarda una bella bocca sensuale ma tu:raising_hands:;1.0
1649;223;Amazing;0.0
1650;223;spettacolo meraviglioso :red_heart:️;1.0
1651;223;Que hermosa eres amor;0.0
1652;223;:fire::fire::fire::fire::fire:;1.0
1653;223;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1654;223;:red_heart:️;1.0
1655;223;Adorable :smiling_face_with_hearts:;1.0
1656;224;Straordinaria bambina:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️un genio:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1657;224;:rose::telephone_receiver::beating_heart:;1.0
1658;224;Good looking;1.0
1659;224;कहां से हो;0.0
1660;224;I see from your pictures and videos how happy your children are and how terrific a mom you are. You are a very productive person;0.0
1661;224;:red_heart:️;1.0
1662;224;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1663;224;Che bella torta :drooling_face:;1.0
1664;225;Nice pic;1.0
1665;225;buonissimo buono ma:face_with_open_mouth::face_with_open_mouth::face_with_open_mouth:;1.0
1666;225;Hii;0.0
1667;225;:red_heart:️;1.0
1668;225;familia Chiara sobota nad jeziorem Como jedzonko usmiechy zabawa super milego weekendu zycze :red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::face_with_open_mouth::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_smiling_eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1669;226;Beautiful soo saw it;0.0
1670;226;Beautiful Angel's:smiling_face_with_heart-eyes:;1.0
1671;226;Ma come fai ad essere il riferimento della moda se ti vesti malissimo ma male male , inguardabile;0.0
1672;226;:face_vomiting::face_vomiting:;1.0
1673;226;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1674;227;Bellissima come sempre d'altronde :red_heart:️:red_heart:️:red_heart:️;0.0
1675;227;Guarda qua che sei bella. Guarda come ti fa giustizia questo outfit!!! :smiling_face_with_heart-eyes::red_heart:️;1.0
1676;227;Sembra una zoccola;0.0
1677;227;:heart_on_fire::fleur-de-lis:️;1.0
1678;227;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1679;227;Per andare nel adriatica va benissimo;0.0
1680;228;:blue_heart::blue_heart::blue_heart:;1.0
1681;229;tudo p mim! :pinching_hand_medium_skin_tone::red_heart:️;1.0
1682;229;eu sou fã dessa marca :red_heart:️;1.0
1683;229;TU-DO;0.0
1684;229;essa musa;0.0
1685;230;wooooooooow;0.0
1686;230;So hot sexy figure baby  but a married women;0.0
1687;230;🖑:kissing_face_with_closed_eyes::kissing_face_with_closed_eyes::tulip::tulip::revolving_hearts::revolving_hearts:k.1g;0.0
1688;230;Que vulgar…. Y que esto sea ejemplo para alguien :face_screaming_in_fear:;0.0
1689;230;:smiling_face_with_heart-eyes:;1.0
1690;230;:fire::fire::fire:;1.0
1691;230;:red_heart:️:fire::red_heart:️:fire::red_heart:️:fire::red_heart:️:hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points::hundred_points:;0.0
1692;230;Bellissima deliziosa sensuale eccitante strafichissima;0.0
1693;230;complimenti alla mamma e a fedez;0.0
1694;231;Eu quero esse vestido rosaaaaa :smiling_face_with_heart-eyes:;1.0
1695;231;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1696;231;:fire::heart_exclamation:️;1.0
1697;231;já quero esse vestido rosaaaa;0.0
1698;231;AMO!!! :two_hearts:;1.0
1699;231;@lojafashioncloset não estou achando o vestido rosa?;0.0
1700;231;@charlote1579 te enviamos um direct :smiling_face_with_hearts:;1.0
1701;232;@davidaranbaev das bist iwie du ge haha;0.0
1702;232;Bellissimi :smiling_face_with_hearts:;1.0
1703;232;:dizzy::dizzy::dizzy::dizzy::dizzy::hundred_points::collision::collision::collision::red_heart::person_walking::person_walking::person_walking::tulip::tulip::tulip:;0.0
1704;232;:red_heart:️:red_heart:️:red_heart:️;1.0
1705;232;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1706;232;zakochani czasu nie licza..;0.0
1707;232;Bello il vestito;0.0
1708;232;@davidaranbaev schon haha selber style/ Bart /art;0.0
1709;232;@ferre_nimni sogar wie er , how he wears them glasses bro;0.0
1710;233;:smiling_face_with_heart-eyes::smiling_face_with_heart-eyes:;1.0
1711;233;Una Brava Familia:red_heart:️;1.0
1712;233;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts:;1.0
1713;233;Beautiful family :two_hearts:;1.0
1714;233;Sei un uomo, un padre e un marito meraviglioso, un esempio per tutti gli italiani :red_heart:️;0.0
1715;233;:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1716;233;:Brazil:;1.0
1717;233;Lindos estava,com saudades:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
1718;233;Splendidi! Posso chiederti dove prendi i Ccordinati? Grazie;1.0
1719;233;🫶:light_skin_tone:;1.0
1720;234;Que belos!!;0.0
1721;234;la bella famiglia :raising_hands:;1.0
1722;234;:fire:;1.0
1723;234;:smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::smiling_face_with_hearts::red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️:red_heart:️;1.0
